dish_id,bucket,bucket_reason,b_name_raw,b_name_norm,b_kcal,b_prot,b_fat,b_carb,b_weight_g,b_kbzhu_parse_ok,top1_okolo_id,top1_plu,top1_name,top1_name_score,top1_kbju_diff_pct,top1_weight_diff_g,top1_combined,top1_mutual,top2_okolo_id,top2_plu,top2_name,top2_combined,top3_okolo_id,top3_plu,top3_name,top3_combined
351,AUTO,strong_kbju,СПК Пирожное КАРТОШКА,пирожное картошка,403.4,6.2,24.5,36.4,80,True,1613959,78035120,"Пирожное Картошка, 80г",100,0.0,0,1.000,True,2009490,78036511,"Пирожное Наполеон, 140г",0.750,1612500,78035124,"Пирожное Персик, 120г",0.686
341,AUTO,strong_kbju,СПК Сэндвич-ролл ЦЕЗАРЬ с креветками,сэндвич ролл цезарь с креветками,254,12.9,8.8,30.8,85,True,2108549,78037331,Сэндвич-ролл Цезарь с креветками 85г,100,0.0,0,1.000,True,2108555,78037330,Сэндвич-ролл Цезарь 100г,0.930,1390315,4133312,"Сэндвич-ролл Перекрёсток Select Цезарь, 200г",0.881
342,AUTO,strong_kbju,СПК Шаурма с курицей/помидором/огур.,шаурма с курицей помидором огур,254,12.9,8.8,30.8,210,True,2117518,78037358,"Шаурма с курицей-помидором-огурцом, 210г",95,0.0,0,0.972,True,2036278,4410400,"Шаурма с курицей помидором и огурцом Перекрёсток Select, 210г",0.907,1405242,4175864,"Вок с курицей Перекрёсток Select, 250г",0.793
343,AUTO,strong_kbju,СПК Сэндвич двойной с лососем/тв.сыр.,сэндвич двойной с лососем тв сыр,186,8.6,8.5,15.7,90,True,2110929,78037360,"Сэндвич двойной с лососем и творожным сыром, 90г",88,0.0,0,0.926,True,2065427,4422195,"Сэндвич двойной с лососем и творожным сыром Перекрёсток Select, 185г",0.910,2127975,4437243,"Клаб Сэндвич двойной с ветчиной и сыром Перекрёсток Select, 190г",0.718
344,REVIEW,review_threshold,СПК Клаб Сэндвич двойной с кур/бек.,клаб сэндвич двойной с кур бек,312,7.5,21.2,22.6,100,True,2120925,78037531,"Клаб Сэндвич двойной с курицей и беконом, 100г",86,0.0,0,0.914,False,2116059,4435181,"Клаб Сэндвич двойной с курицей и беконом Перекрёсток Select, 200г",0.914,2127975,4437243,"Клаб Сэндвич двойной с ветчиной и сыром Перекрёсток Select, 190г",0.841
345,AUTO,strong_kbju,СПК Чиабатта с курицей бар/соус.пес.,чиабатта с курицей бар соус пес,307,15,15,29,140,True,2123213,78037561,"Чиабатта с курицей барбекю и соусом песто, 140г",86,0.0,0,0.917,True,2123212,78037576,"Чиабатта с курицей и моцарелой, 155г",0.779,1405242,4175864,"Вок с курицей Перекрёсток Select, 250г",0.742
346,UNMATCHED,generic_a_collision,СПК Круассан с ветчиной/сыром/гор.с.,круассан с ветчиной сыром гор с,299,8,19,24,185,True,2123816,78037574,"Круассан с ветчиной, сыром и горчичным соусом, 185г",93,0.0,0,0.956,True,2022012,78036652,"Круассан с ветчиной и сыром, 170г",0.931,1601263,4310836,"Круассан с ветчиной и сыром Перекрёсток Select, 115г",0.888
347,UNMATCHED,generic_a_collision,СПК Круассан ЦЕЗАРЬ с филе цыпленка,круассан цезарь с филе цыпленка,233,7,14,18,150,True,2123815,78037575,"Круассан Цезарь с филе цыплёнка, 150г",100,0.0,0,1.000,True,1457751,4225649,"Салат Цезарь Перекрёсток Select, 220г",0.662,1802373,4376483,"Круассан с филе копченого лосося, сливочным сыром и рукколой Перекрёсток Select, 110г",0.649
348,AUTO,strong_kbju,СПК Чиабатта с курицей и моцарелой,чиабатта с курицей и моцарелой,246,12,13,23,155,True,2123212,78037576,"Чиабатта с курицей и моцарелой, 155г",100,0.0,0,1.000,True,2123213,78037561,"Чиабатта с курицей барбекю и соусом песто, 140г",0.806,1855527,4399430,"Чиабатта с оливками и курицей в пряных травах и медово-горчичным соусом Перекрёсток Select, 210г",0.787
349,UNMATCHED,generic_a_collision,СПК Круассан с форелью/творожн.сыр.,круассан с форелью творожн сыр,263.2,9.8,14.5,23.4,140,True,2126994,78037599,Круассан с форелью и творожным сыром 140г,85,0.0,0,0.907,True,2022012,78036652,"Круассан с ветчиной и сыром, 170г",0.683,1601263,4310836,"Круассан с ветчиной и сыром Перекрёсток Select, 115г",0.651
350,AUTO,strong_kbju,СПК Сэндвич с мортаделлой/твор.сыр.,сэндвич с мортаделлой твор сыр,200,7.9,9.7,20.3,100,True,2128421,78037620,"Сэндвич с мортаделлой и творожным сыром, 100г",87,0.0,0,0.922,True,2065427,4422195,"Сэндвич двойной с лососем и творожным сыром Перекрёсток Select, 185г",0.727,1389975,4133313,"Сэндвич-ролл Перекрёсток Select с индейкой, 200г",0.724
432,AUTO,strong_kbju,СПК Айс Латте с овсяным напитком,айс латте с овсяным напитком,58,3,2.7,5.4,350,True,1625205,78034898,"Айс Латте с овсяным напитком, 350мл",100,0.0,0,1.000,True,1590556,78034443,"Латте, 400мл",0.946,1589323,78034441,"Латте, 200мл",0.946
623,EXTERNAL_BRAND,external_brand,PINCH&DROP Основа ПЮРЕ ВИШ.фр.д/с/к/д.,основа пюре виш фр д с к д,,,,,1,False,2114294,78037428,Основа Тыква 9г,57,,8,0.343,False,2127128,78037558,Основа Тыква 25г,0.327,2114174,78037424,Основа Малина 9г,0.327
352,AUTO,strong_kbju,СПК Пирожное ПЕРСИК,пирожное персик,384.5,5.7,7.5,72.4,120,True,1612500,78035124,"Пирожное Персик, 120г",100,0.0,0,1.000,True,2119926,78037344,"Пирожное со вкусом персик-беллини, 50г",0.798,2115710,78037394,"Пирожное Моти Черника, 50г",0.692
353,AUTO,strong_kbju,СПК Пирожное ЭКЛЕР ВАНИЛЬНЫЙ,пирожное эклер ванильный,281.9,4.9,15.5,30.5,80,True,1614306,78035128,"Эклер ванильный, 80г",100,0.0,0,1.000,True,1612500,78035124,"Пирожное Персик, 120г",0.667,2125270,78037540,"Раф ванильный XL, 550мл",0.570
354,AUTO,strong_kbju,СПК Пирожное ЭКЛЕР КАРАМЕЛЬНЫЙ,пирожное эклер карамельный,303.9,4.8,17,32.6,80,True,1613961,78035129,"Эклер карамельный, 80г",100,0.0,0,1.000,True,2022010,78036667,"Пирожное Капкейк лимонный, 75г",0.728,2009490,78036511,"Пирожное Наполеон, 140г",0.720
355,AUTO,strong_kbju,СПК Пирожное ЭКЛЕР ШОКОЛАДНЫЙ,пирожное эклер шоколадный,312.2,6.2,19.1,28,80,True,1614309,78035130,"Эклер шоколадный, 80г",100,0.0,0,1.000,True,2113600,78037236,"Мини-эклер Шоколадный Чизкейк, 27г",0.780,2009490,78036511,"Пирожное Наполеон, 140г",0.711
356,REVIEW,review_threshold,СПз MACARONIKA Пирожн.МАК.МАН/МАР.СП.,macaronika пирожн мак ман мар сп,463.8,8.9,20.9,60.2,16,True,1836424,78035601,"Пирожное Макарон Манго-Маракуйя Сплит, 16г",61,0.0,0,0.765,False,2119623,78037449,Пирожное Дабл Макарон BS Мандарин 38г,0.661,2119622,78037448,Пирожное Дабл Макарон BS Имбирный Пряник 38г,0.651
357,UNMATCHED,low_score,СПз MACARONIKA Пирожное МАК.СИЦ.ФИСТ.,macaronika пирожное мак сиц фист,479.2,10.5,23.7,56,16,True,1613959,78035120,"Пирожное Картошка, 80г",64,23.8,64,0.689,False,2009490,78036511,"Пирожное Наполеон, 140г",0.673,2110315,78037364,"Пирожное Тыквенное, 100г",0.661
358,REVIEW,review_threshold,СПз MACARONIKA Пирожное МАК.СОЛ.КАР.,macaronika пирожное мак сол кар,480.7,9,24.9,55.2,16,True,1613959,78035120,"Пирожное Картошка, 80г",64,20.7,64,0.701,False,2009490,78036511,"Пирожное Наполеон, 140г",0.678,2110315,78037364,"Пирожное Тыквенное, 100г",0.675
359,AUTO,strong_kbju,СПК Тарталетка ГОЛУБИКА,тарталетка голубика,320,5,18,32,110,True,1838593,78036036,"Тарталетка Голубика, 110г",100,0.0,0,1.000,True,2026690,78036663,"Тарталетка С Клубникой, 140г",0.734,2123416,4441668,"Смесь ананас-клубника-голубика Перекресток Select, 200г",0.406
360,AUTO,strong_kbju,СПз Пирог ЯБЛОЧНЫЙ ЭЛИТ,пирог яблочный элит,212,2.4,7.5,33.8,120,True,1839201,78036073,"Пирог Яблочный элит, 120г",100,0.0,0,1.000,True,1838833,78035801,"Латте Морковный Пирог, 400мл",0.574,2113601,78037238,"Мини-эклер ягодный, 27г",0.564
361,AUTO,strong_kbju,СПз Торт ЧИЗКЕЙК КЛУБНИЧНЫЙ ЭЛИТ,торт чизкейк клубничный элит,257,4.2,13.1,30.7,115,True,1839202,78036074,"Торт Чизкейк Клубничный Элит, 115г",100,0.0,0,1.000,True,2026621,78036703,"Торт Чизкейк Баскский, 86г",0.776,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",0.743
362,REVIEW,review_threshold,СПК Пирог ЧИЗКЕЙК ШОК.МИКС сыр.,пирог чизкейк шок микс сыр,290,6,17,28,120,True,1840734,78036091,"Пирог Чизкейк Шоколадный Микс сырный, 120г",84,0.0,0,0.903,False,2120980,78036827,Пирог Чизкейк Шоколадный сырный 100г,0.801,2118301,78036828,Пирог Чизкейк Нью-Йорк сырный 100г,0.780
363,AUTO,strong_kbju,СПК Пирог ЧИЗКЕЙК КАРАМЕЛЬ/ОРЕХ сыр.,пирог чизкейк карамель орех сыр,320,6,18.5,33.5,120,True,1840505,78036092,"Пирог Чизкейк Карамель и Орех сырный, 120г",93,0.0,0,0.959,True,2118301,78036828,Пирог Чизкейк Нью-Йорк сырный 100г,0.757,2010812,78036512,"Пирожное Чизкейк Орео, 100г",0.693
364,AUTO,strong_kbju,СПК Меренга ФРАНЦУЗСКАЯ с тыквен.сем.,меренга французская с тыквен сем,412,9,20.5,47.7,50,True,2009089,78036472,"Меренга Французская с тыквенными семечками, 50г",86,0.0,0,0.919,True,2009088,78036473,"Меренга Шоколадная с карамелью и арахисом, 60г",0.671,2117413,4437462,"Мясо по-французски с курицей и шампиньонами Перекрёсток Select, 190г",0.477
433,AUTO,strong_kbju,СПК Айс Латте с соевым напитком,айс латте с соевым напитком,58,3,2.7,5.4,350,True,1625200,78034899,"Айс Латте с соевым напитком, 350мл",100,0.0,0,1.000,True,1590556,78034443,"Латте, 400мл",0.946,1589323,78034441,"Латте, 200мл",0.946
624,EXTERNAL_BRAND,external_brand,OSNOVAT.КПД GRAINY GLAZE вк.взр.зол.,кпд grainy glaze вк взр зол,,,,,100,False,1610488,4354935,"Батончик Raw To Go Шоколадные Палочки, 45г",38,,55,0.225,False,1610487,4354657,"Батончик Raw To Go Арахисовый шоколадный, 45г",0.215,1610484,4354658,"Батончик Raw To Go шоколадный кешью-вишня, 45г",0.212
365,AUTO,strong_kbju,СПК Меренга ШОКОЛАДНАЯ с карамел/ар.,меренга шоколадная с карамел ар,381,5.8,18,48.9,60,True,2009088,78036473,"Меренга Шоколадная с карамелью и арахисом, 60г",86,0.0,0,0.917,True,1848448,4388467,"Драже Tasty Story Миндаль Солёная Карамель, 40г",0.519,2125274,78037600,"Раф соленая карамель с орехами XL, 550мл",0.481
366,AUTO,strong_kbju,СПК Торт ШОКОЛАДНО-МИНДАЛЬНЫЙ,торт шоколадно миндальный,394,9.4,27.3,28.3,90,True,2009121,78036474,"Торт Шоколадно-Миндальный, 90г",100,0.0,0,1.000,True,2120248,78037346,"Торт с клубникой и бананом, 105г",0.518,1624329,78034954,"Флэт уайт с миндальным напитком, 200мл",0.422
367,AUTO,strong_kbju,СПК Пирожное ВУПИ ПАЙ малина-фисташ.,пирожное вупи пай малина фисташ,349,4.1,17.9,42.9,120,True,2009087,78036475,"Пирожное Вупи Пай малина-фисташка, 120г",97,0.0,0,0.981,True,2009127,78036476,"Пирожное Вупи Пай банановый с арахисовым кремом, 100г",0.754,2009490,78036511,"Пирожное Наполеон, 140г",0.726
368,REVIEW,review_threshold,СПК Пирожное ВУПИ ПАЙ бананов.ар.кр.,пирожное вупи пай бананов ар кр,406.6,5.1,25.3,39.6,100,True,2009127,78036476,"Пирожное Вупи Пай банановый с арахисовым кремом, 100г",79,0.0,0,0.877,True,2009087,78036475,"Пирожное Вупи Пай малина-фисташка, 120г",0.761,2009490,78036511,"Пирожное Наполеон, 140г",0.758
369,REVIEW,review_threshold,СПК Трубочка С ВАРЕНЫМ СГУЩ.МОЛ.ваф.,трубочка с вареным сгущ мол ваф,360,5.5,16.2,48.5,85,True,2008924,78036485,"Трубочка вафельная с варёным сгущенным молоком, 85г",81,0.0,0,0.883,True,1430494,4189742,"Сырнички с варёной сгущенкой Зелёная Линия, 120г",0.532,1828718,4382076,"Курица по-французски с картофельным пюре Перекрёсток Select, 250г",0.488
625,EXTERNAL_BRAND,external_brand,OSNOVAT.КПД GRAINY GLAZE вк.взр.мал.,кпд grainy glaze вк взр мал,,,,,100,False,1848450,4388468,"Драже Tasty Story Кешью Малина, 40г",39,,60,0.232,False,1610486,4354937,"Пралине Raw To Go с арахисом, 45г",0.218,1610488,4354935,"Батончик Raw To Go Шоколадные Палочки, 45г",0.206
626,EXTERNAL_BRAND,external_brand,OSNOVAT.Нап.FITN.BAR ПРОТ.ОС.ПР.ДЕС.,нап fitn bar прот ос пр дес,,,,,500,False,1286129,3505646,"Набор для приготовления чая, 150мл",41,,350,0.244,False,2067026,78036419,"Чай латте пряный с овсяным напитком, 200мл",0.232,2012013,4388200,"Драже Tasty Story со вкусом пряника, 40г",0.232
370,AUTO,strong_kbju,СПК Пирожное КЕЙК-ПОПС,пирожное кейк попс,482,1.7,33.1,44.8,55,True,2017771,78036503,"Пирожное Кейк-Попс, 55г",100,0.0,0,1.000,True,2022009,78036666,"Пирожное Капкейк ягодный, 75г",0.687,2110315,78037364,"Пирожное Тыквенное, 100г",0.686
371,AUTO,strong_kbju,СПК Пирожное ТАРТ С АНАНАСАМИ,пирожное тарт с ананасами,291,3.7,14,38.1,85,True,2018326,78036504,Пирожное Тарт с ананасами 85г,100,0.0,0,1.000,True,2017772,78036505,"Пирожное Тарт с мандаринами, 85г",0.884,2009490,78036511,"Пирожное Наполеон, 140г",0.696
372,AUTO,strong_kbju,СПК Пирожное ТАРТ С МАНДАРИНАМИ,пирожное тарт с мандаринами,267,3.9,15.1,28,85,True,2017772,78036505,"Пирожное Тарт с мандаринами, 85г",100,0.0,0,1.000,True,2018326,78036504,Пирожное Тарт с ананасами 85г,0.846,2009490,78036511,"Пирожное Наполеон, 140г",0.672
373,AUTO,strong_kbju,СПК Пирожное НАПОЛЕОН,пирожное наполеон,373,5.2,22.2,38.2,140,True,2009490,78036511,"Пирожное Наполеон, 140г",100,0.0,0,1.000,True,2110315,78037364,"Пирожное Тыквенное, 100г",0.780,2022009,78036666,"Пирожное Капкейк ягодный, 75г",0.768
374,AUTO,strong_kbju,СПК Пирожное ЧИЗКЕЙК ОРЕО,пирожное чизкейк орео,360,5.5,27,25,100,True,2010812,78036512,"Пирожное Чизкейк Орео, 100г",100,0.0,0,1.000,True,2009490,78036511,"Пирожное Наполеон, 140г",0.723,1612500,78035124,"Пирожное Персик, 120г",0.670
434,REVIEW,review_threshold,СПК Американо,американо,34.6,2.6,2.5,0.4,400,True,2015855,78036382,"Айс американо, 350мл",100,0.0,50,1.000,True,1622160,78034900,"Американо, 400мл",1.000,1590851,78034434,"Американо, 200мл",0.748
375,AUTO,strong_kbju,СПК Пирожное КАПКЕЙК ЯГОДНЫЙ,пирожное капкейк ягодный,360,4.4,24,32.3,75,True,2022009,78036666,"Пирожное Капкейк ягодный, 75г",100,0.0,0,1.000,True,2022010,78036667,"Пирожное Капкейк лимонный, 75г",0.901,2009490,78036511,"Пирожное Наполеон, 140г",0.768
376,AUTO,strong_kbju,СПК Пирожное КАПКЕЙК ЛИМОННЫЙ,пирожное капкейк лимонный,360,4.8,23.6,31.1,75,True,2022010,78036667,"Пирожное Капкейк лимонный, 75г",100,0.0,0,1.000,True,2022009,78036666,"Пирожное Капкейк ягодный, 75г",0.901,2009490,78036511,"Пирожное Наполеон, 140г",0.764
377,AUTO,strong_kbju,СПК Торт ЧИЗКЕЙК БАСКСКИЙ,торт чизкейк баскский,259,4.7,16.8,22.3,86,True,2026621,78036703,"Торт Чизкейк Баскский, 86г",100,0.0,0,1.000,True,1839202,78036074,"Торт Чизкейк Клубничный Элит, 115г",0.776,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",0.764
378,AUTO,strong_kbju,СПК Торт РИКОТТА с грушей,торт рикотта с грушей,300,4,16,35,100,True,2111169,78036794,Торт Рикотта с грушей 100г,100,0.0,0,1.000,True,2026689,78036664,"Торт Воздушный с черникой, 130г",0.761,1430495,4189743,"Сырнички с грушей и персиком Зелёная Линия, 120г",0.524
396,AUTO,strong_kbju,СПК Мини-эклер сливочный,мини эклер сливочный,390,5,33,18,27,True,2113599,78037237,"Мини-эклер сливочный, 27г",100,0.0,0,1.000,True,2113600,78037236,"Мини-эклер Шоколадный Чизкейк, 27г",0.725,2113601,78037238,"Мини-эклер ягодный, 27г",0.717
379,AUTO,strong_kbju,СПК Пирожное Тыквенное,пирожное тыквенное,410,5,26.5,39,100,True,2110315,78037364,"Пирожное Тыквенное, 100г",100,0.0,0,1.000,True,2009490,78036511,"Пирожное Наполеон, 140г",0.780,2017771,78036503,"Пирожное Кейк-Попс, 55г",0.686
380,AUTO,strong_kbju,СПК Пирожное МОТИ ЧЕРНИКА,пирожное моти черника,310,2.4,11.2,49.9,50,True,2115710,78037394,"Пирожное Моти Черника, 50г",100,0.0,0,1.000,True,2115712,78037395,"Пирожное Моти Манго, 50г",0.881,2115711,78037396,"Пирожное Моти Вишня, 50г",0.860
381,AUTO,strong_kbju,СПК Пирожное МОТИ МАНГО,пирожное моти манго,302.4,2.4,11.2,47.8,50,True,2115712,78037395,"Пирожное Моти Манго, 50г",100,0.0,0,1.000,True,2115710,78037394,"Пирожное Моти Черника, 50г",0.881,2115711,78037396,"Пирожное Моти Вишня, 50г",0.867
382,AUTO,strong_kbju,СПК Пирожное МОТИ ВИШНЯ,пирожное моти вишня,299.9,2.9,11.2,46.6,50,True,2115711,78037396,"Пирожное Моти Вишня, 50г",100,0.0,0,1.000,True,2115712,78037395,"Пирожное Моти Манго, 50г",0.867,2115710,78037394,"Пирожное Моти Черника, 50г",0.860
383,AUTO,strong_kbju,СПК Торт ЛИМОНЧЕЛЛО,торт лимончелло,400,4.5,26,37,100,True,2114268,78037463,"Торт Лимончелло, 100г",100,0.0,0,1.000,True,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",0.634,2026689,78036664,"Торт Воздушный с черникой, 130г",0.623
384,REVIEW,review_threshold,СПК Бейгл с инд/гриб/соус.барбекю,бейгл с инд гриб соус барбекю,270,8,17,21.5,175,True,2023151,78036647,"Бейгл с индейкой грибами и соусом барбекю, 175г",83,0.0,0,0.897,True,2062772,4428531,"Соус Барбекю Перекрёсток Select, 30г",0.732,2038893,4409321,"Свинина в соусе барбекю с рисом Перекрёсток Select, 240г",0.729
627,EXTERNAL_BRAND,external_brand,OSNOVAT.КПД FOAMER ПЕНА вк.мин.сгущ.,кпд foamer пена вк мин сгущ,,,,,500,False,2119920,78037345,"Пирожное со вкусом пина колада, 70г",46,,430,0.274,False,2012013,4388200,"Драже Tasty Story со вкусом пряника, 40г",0.252,2039689,4420760,"Бризоль куриная с пенне и соусом Перекрёсток Select, 250г",0.244
385,REVIEW,review_threshold,СПК Круассан с коп.гов/сыр/соус.тер.,круассан с коп гов сыр соус тер,230,10,22.5,21.5,160,True,2022011,78036648,"Круассан с копченой говядиной сыром и соусом терияки, 160г",75,0.0,0,0.848,False,2123816,78037574,"Круассан с ветчиной, сыром и горчичным соусом, 185г",0.699,2022012,78036652,"Круассан с ветчиной и сыром, 170г",0.695
386,REVIEW,review_threshold,СПК Бейгл кр.феты/олив/вял.том/гриб.,бейгл кр феты олив вял том гриб,260,6.5,14,25,155,True,2022015,78036649,"Бейгл с кремом из феты оливками вялеными томатами и грибами, 155г",69,0.0,0,0.813,True,2024160,4407903,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 400г",0.649,2020862,4407902,"Блинчики с курицей и грибами в сливочном соусе Перекрёсток Select, 160г",0.649
387,REVIEW,review_threshold,СПК Круас.сал/чор/сыр/соус.пер.чили,круас сал чор сыр соус пер чили,395,11,29,22,150,True,2028466,78036650,"Круассан с салями чоризо сыром и соусом перечный чили, 150г",74,0.0,0,0.843,True,2027006,4409322,"Паста с цыпленком в соусе Пепе Верде Перекрёсток Select, 230г",0.558,1804126,4372373,"Паста с куриным филе и соусом песто Перекрёсток Select, 250 г",0.541
388,REVIEW,review_threshold,СПК Круассан с кур/бекон/гриб.соус.,круассан с кур бекон гриб соус,310,10,21.5,19,160,True,2023201,78036651,"Круассан с курицей беконом и грибным соусом, 160г",82,0.0,0,0.893,True,2123816,78037574,"Круассан с ветчиной, сыром и горчичным соусом, 185г",0.717,2022012,78036652,"Круассан с ветчиной и сыром, 170г",0.690
389,AUTO,strong_kbju,СПК Круассан с ветчиной и сыром,круассан с ветчиной и сыром,260,7,16,23,170,True,2022012,78036652,"Круассан с ветчиной и сыром, 170г",100,0.0,0,1.000,True,2123816,78037574,"Круассан с ветчиной, сыром и горчичным соусом, 185г",0.955,1601263,4310836,"Круассан с ветчиной и сыром Перекрёсток Select, 115г",0.918
390,AUTO,strong_kbju,СПК Пирожное ТАРТАЛЕТКА С КЛУБНИКОЙ,пирожное тарталетка с клубникой,210,3,10,27,140,True,2026690,78036663,"Тарталетка С Клубникой, 140г",100,0.0,0,1.000,True,1838593,78036036,"Тарталетка Голубика, 110г",0.679,1612500,78035124,"Пирожное Персик, 120г",0.637
401,AUTO,strong_kbju,СПК Чизкейк САН-СЕБАСТЬЯН с малиной,чизкейк сан себастьян с малиной,328,5,24,23,100,True,2120246,78037347,"Чизкейк Сан-Себастьян с малиной, 100г",100,0.0,0,1.000,True,2120247,78037348,"Чизкейк Сан-Себастьян с маком и лимоном, 100г",0.904,2113600,78037236,"Мини-эклер Шоколадный Чизкейк, 27г",0.652
391,AUTO,strong_kbju,СПК Торт ВОЗДУШНЫЙ С ЧЕРНИКОЙ,торт воздушный с черникой,295,4.5,17,31,130,True,2026689,78036664,"Торт Воздушный с черникой, 130г",100,0.0,0,1.000,True,2111169,78036794,Торт Рикотта с грушей 100г,0.723,2120248,78037346,"Торт с клубникой и бананом, 105г",0.631
392,AUTO,strong_kbju,СПК Торт ЧИЗКЕЙК НЬЮ-ЙОРК,торт чизкейк нью йорк,330,5,23,27,125,True,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",100,0.0,0,1.000,True,2118301,78036828,Пирог Чизкейк Нью-Йорк сырный 100г,0.877,2026621,78036703,"Торт Чизкейк Баскский, 86г",0.764
393,AUTO,strong_kbju,СПК Пирог ЧИЗКЕЙК ШОКОЛАДНЫЙ сырный,пирог чизкейк шоколадный сырный,320,6,18,31,100,True,2120980,78036827,Пирог Чизкейк Шоколадный сырный 100г,100,0.0,0,1.000,True,1840734,78036091,"Пирог Чизкейк Шоколадный Микс сырный, 120г",0.975,1840505,78036092,"Пирог Чизкейк Карамель и Орех сырный, 120г",0.860
394,AUTO,strong_kbju,СПК Пирог ЧИЗКЕЙК НЬЮ-ЙОРК сырный,пирог чизкейк нью йорк сырный,300,5.7,18.8,27.5,100,True,2118301,78036828,Пирог Чизкейк Нью-Йорк сырный 100г,100,0.0,0,1.000,True,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",0.877,1840734,78036091,"Пирог Чизкейк Шоколадный Микс сырный, 120г",0.870
395,AUTO,strong_kbju,СПК Мини-эклер ШОКОЛАДНЫЙ ЧИЗКЕЙК,мини эклер шоколадный чизкейк,330,7.5,26,17,27,True,2113600,78037236,"Мини-эклер Шоколадный Чизкейк, 27г",100,0.0,0,1.000,True,1614309,78035130,"Эклер шоколадный, 80г",0.911,2120980,78036827,Пирог Чизкейк Шоколадный сырный 100г,0.761
628,EXTERNAL_BRAND,external_brand,OSNOVAT.КПД FOAMER ПЕНА вкус.ванили,кпд foamer пена вкус ванили,,,,,500,False,2012013,4388200,"Драже Tasty Story со вкусом пряника, 40г",45,,460,0.271,False,1624081,78034936,"Кофе Раф ванильный на кокосовом напитке, 200мл",0.255,1620295,78034937,"Кофе Раф ванильный на кокосовом напитке, 400мл",0.255
397,AUTO,strong_kbju,СПК Мини-эклер ягодный,мини эклер ягодный,200,4,15,12,27,True,2113601,78037238,"Мини-эклер ягодный, 27г",100,0.0,0,1.000,True,2113599,78037237,"Мини-эклер сливочный, 27г",0.717,1614306,78035128,"Эклер ванильный, 80г",0.689
398,AUTO,strong_kbju,СПК Пирожное со вк.персик-беллини,пирожное со вк персик беллини,246,3,17,27,50,True,2119926,78037344,"Пирожное со вкусом персик-беллини, 50г",95,0.0,0,0.967,True,1612500,78035124,"Пирожное Персик, 120г",0.798,2009490,78036511,"Пирожное Наполеон, 140г",0.655
399,AUTO,strong_kbju,СПК Пирожное со вкусом пина колада,пирожное со вкусом пина колада,265,3,17,25,70,True,2119920,78037345,"Пирожное со вкусом пина колада, 70г",100,0.0,0,1.000,True,2119926,78037344,"Пирожное со вкусом персик-беллини, 50г",0.835,2009490,78036511,"Пирожное Наполеон, 140г",0.655
400,AUTO,strong_kbju,СПК Торт с клубникой и бананом,торт с клубникой и бананом,267,3,11,39,105,True,2120248,78037346,"Торт с клубникой и бананом, 105г",100,0.0,0,1.000,True,2120249,78037363,"Торт с манго и маракуйя, 105г",0.763,2026690,78036663,"Тарталетка С Клубникой, 140г",0.739
409,AUTO,strong_kbju,СПк Капучино на овсяном молоке,капучино на овсяном молоке,68.6,0.3,2.8,8.5,250,True,1443269,78031242,"Капучино на овсяном молоке, 250мл",100,0.0,0,1.000,True,1440977,78031247,"Капучино на овсяном молоке, 400мл",1.000,1589271,78034440,"Капучино, 400мл",0.832
402,AUTO,strong_kbju,СПК Чизкейк САН-СЕБАСТЬЯН маком/лим.,чизкейк сан себастьян маком лим,319,5,23,23,100,True,2120247,78037348,"Чизкейк Сан-Себастьян с маком и лимоном, 100г",93,0.0,0,0.959,True,2120246,78037347,"Чизкейк Сан-Себастьян с малиной, 100г",0.878,2027124,78036665,"Торт Чизкейк Нью-Йорк, 125г",0.682
403,AUTO,strong_kbju,СПК Торт с манго и маракуйя,торт с манго и маракуйя,239,3,11,32,105,True,2120249,78037363,"Торт с манго и маракуйя, 105г",100,0.0,0,1.000,True,2120248,78037346,"Торт с клубникой и бананом, 105г",0.763,2123193,4441205,"Манго Перекрёсток Select, 140г",0.697
404,AUTO,strong_kbju,СПК Пирожное ДАБЛ МАКАРОН BS ИМБ.ПР.,пирожное дабл макарон bs имб пр,435,7.8,19,56.8,38,True,2119622,78037448,Пирожное Дабл Макарон BS Имбирный Пряник 38г,87,0.0,0,0.924,True,2119623,78037449,Пирожное Дабл Макарон BS Мандарин 38г,0.917,1836424,78035601,"Пирожное Макарон Манго-Маракуйя Сплит, 16г",0.775
405,AUTO,strong_kbju,СПК Пирожное ДАБЛ МАКАРОН BS МАНДАР.,пирожное дабл макарон bs мандар,434,7.5,19.2,57.8,38,True,2119623,78037449,Пирожное Дабл Макарон BS Мандарин 38г,91,0.0,0,0.947,True,2119622,78037448,Пирожное Дабл Макарон BS Имбирный Пряник 38г,0.917,1836424,78035601,"Пирожное Макарон Манго-Маракуйя Сплит, 16г",0.774
406,UNMATCHED,low_score,СПК Кофе АМЕРИКАНО,кофе американо,,1.2,1.3,,200,False,1622160,78034900,"Американо, 400мл",100,,200,0.600,True,1590851,78034434,"Американо, 200мл",0.600,1590126,78034436,"Американо, 400мл",0.600
